Liederkreis : sammlung : vorzüglicher Lieder und Gesänge : für eine Stimme mit Begleitung des Pianoforte	
Lieder und Gesänge	
L' Illustration : Supplément musical au N° 2806 ( 5 décembre 1896 )	L' Illustration ; Supplément musical au N° 2806
L' Illustration : Supplément musical au N° 2886 Année 1898 n°. 12 ( 18 Juin 1898 )	L' Illustration ; Supplément musical au N° 2886
L' Illustration : Supplément musical au N° 2890 Année 1898 n°. 14 ( 16 Juillet 1898 )	L' Illustration ; Supplément musical au N° 2890
Limburgse Letteren	
Liszt-d'Albert Ausgabe	
Liszt Society Publications	
Literaire Reuzenpocket	
Literarhistorisch-musikwissenschaftliche Abhandlungen	
Litolff's Bibliothek : Classischer Compositionen	
Littérature	
Liturgie en Kunst	
Livre de duos	
Livre de sonates de flûte	
Livre[s] de Duos	Livre de duos
Livre[s] d'Études	Livre d'études
L' Oeuvre de Piano	
L' Oeuvre d' Orgue	
Logopedie en foniatrie	
London Salon Edition	
L' organiste	
L'Organiste liturgique	
l' Organo italiano nell'Ottocento	
L' organo nella liturgia	
L' Orgue français au XIX siècle	
L' orgue francophone	
L' Orphéon Français : choeurs sans accompagnement	L' Orphéon français : choeurs sans accompagnement
L' Orphéon Moderne nouvelle collection : choeurs sans accompagnement	
Lose Blätter der Musikantengilde	
Louis Aubert : compositions pour chant et piano	
Low Countries	
Luistergids voor melomanen	
L'Univers des connaissances	
Luth	
L. van Beethoven compositions pour le piano à 2 mains	
L. van Beethoven : Sämtliche Symphonien leicht bearbeitet für Pianofort zu zwei Händen	
L. v. Beethoven's sämmtliche Sonaten für Pianoforte	
Lyra	
Lyra Opern Serie	
Lyre française	
Lyre Française	Lyre française
Lyrical collection	
Macmillan reference books	
Made Simple Books	
Maendblad der kosters en zangmeesters	
Maestros clasicos de la guitarra flamenca	
Magadis musiche per arpa	Magadis, musiche per arpa
Magadis, musiche per arpa	
Magazine Vlaamse Beiaard Vereniging	
Magdeburger Faksimile Officin	Magdeburger Faksimile Offizin
Magdeburger Faksimile Offizin	
Mainzer Studien zur Musikwissenschaft	
Maison Musicale Moderne	
Maitre-Chanteur	
Maîtres anciens de la musique française. Compositeurs parisiens	
Maîtres de la musique ancienne et moderne	
Maîtres musiciens de la Renaissance française	
Male Choruses II	
Mallet Ensemble Series	
Manesse Bibliothek der Weltliteratur	
Männerchöre II = Male Choruses II	Male Choruses ; 2
Man through his art	
Manuscrits	
Mapa Mundi, Renaissance Performing Scores	
Marche heroïque	
Marches officielles des 1er et 2me Régiments de chasseurs à pied	
Marxisme en kultuur	
Maske und Kothurn. Internationale Beiträge zur Theaterwissenschaft	
Masses and mass sections	Masses and Mass sections
Masses and Mass sections	
Masses based on chant : fascicle 1	Masses based on chant ; 1
Masses based on chant : fascicle 2	Masses based on chant ; 2
Masses based on chant : fascicle 3	Masses based on chant ; 3
Masses based on chant : fascicle 4	Masses based on chant ; 4
Masses based on freely invented and unspecified materiaal	
Masses based on secular setting	Masses based on secular settings
Masses based on secular settings	
Masses based on secular settings : fascicle 1	Masses based on secular settings ; 1
Masses based on secular settings : fascicle 2	Masses based on secular settings ; 2
Masses based on secular settings : fascicle 3	Masses based on secular settings ; 3
Master Chamber Series	
Master composer collection	
Master Harp Series	
Master percussion ensemble series	
Master Piano Series	
Masterproef Koninklijk Conservatorium Brussel, dep. Erasmushogeschool	
Master string series	Master String Series
Master String Series	
Master Vocal Series	
Masterworks	
Masterworks from Mannheim	
Materialien zur Didaktik und Methodik des Musikunterrichts : für den Musikunterricht an allgemeinbildenden Schulen	
Max He	Max Hesses illustrierte Handbücher
Max Hesses illustrierte Handbücher	
Mazarine Musique	
Mazurkas caractéristiques	
MCA solo series	
Mededelingen van de Geschied- en Oudheidkundige Kring voor Leuven en omgeving	
Mededelingen van de Koninklijke Academie voor Wetenschappen, Letteren en Schone Kunsten van België. Klasse der Schone Kunsten	
Mededelingen van de Koninklijke Academie voor Wetenschappen, Letteren en Schone Kunsten van België. Klasse der Schone Kunsten. Academiae Analecta	
Mededelingen van de Konklijke Vlaamse Academie voor Wetenschappen, Letteren en Schone Kunsten van België, Klasse der Schone Kunsten	
Mededelingen van het Centraal Orgelarchief = Communications des Archives centrales de l'orgue	
Meesters der Melodie	
Mehrstimmiges Lied	
Meister der Norddeutschen Orgelschule = Masters of the North German Organ School	
Meisterwerke der Musik im Faksimile	
Meisterwerke der Musik : Werkmonographien zur Musikgeschichte	
Meisterwerke der Violine, mit Klavierbegleitung in Neuer Bearbeitung	
Meisterwerke Deutscher Tonkunst	
Meisterwerke für Violine	
Mélanges d'organologie offerts à Jean-Pierre Felix par ses collègues et amis à l'occasion de ses septante ans	
Melodicon : Oeuvre periodique pour le Chant avec Accompagnement de Pianoforte : Nr. 3	
Mélodies	
Mélodies : avec accompagnement de piano	
Mélodies Célèbres	
Mélodies chinoises	
Mélodies choisies : chant et piano : de Johannes Brahms	
Mélodies : composées pour Mme Borghi-Mamo	
Mélodies de Chant Gregorien tirées des Anciens Missels pour les Saluts de T. S. Sacrement	
Mélodies de H. Berlioz	
Mélodies de M.lle L. Puget en 6 Livraisons	
Mélodies enfantines : avec accomp.t de piano	
Mélodies et Chansons	
Mélodies = Gezangen	
Mélodies : pour chant avec accompagnement de piano	Mélodies pour chant avec accompagnement de piano
Mélodies pour chant : avec accompagnement de piano	Mélodies pour chant avec accompagnement de piano
Mélodies pour chant avec accompagnement de piano	
Mélodies : pour chant et piano	Mélodies pour chant et piano
Mélodies pour chant et piano	
Mélodies pour chant et piano : soprano	
Mélodies : pour chant et quatuor à cordes	
Mélodies : pour mezzo-soprano	
Mélodies : pour soprano et piano	
Mélodies sur des thèmes populaires d'Espagne = Melodias sobre temas populares de Espana = Songs on popular themes of Spain	
Mélophiles	
Mémoire de la Classe des Beaux-Arts	
Mémoire de la musique	
Mémoires	
Mémoires et publications de la Société des Sciences, des Arts et des Lettres du Hainaut	
Mens en melodie	
Mens en Tijd	
Messen, Passionen, Oratorische Werke	
Messes	
Metamorphoses : Works for Accordion	
Méthodes & traités	
Méthodes & Traités	
Meulenhoff Kroniek	
Michel Lysight	
Mieux Vivre (1944-12-XX	
Minghén dal viulunzèl	Minghèn dal Viulunzèl
Minghén dal Viulunzèl	Minghèn dal Viulunzèl
Minghèn dal Viulunzèl	
Miniature Essays	
Miniatury Skrzypcowe	
Miramax Collector's Series	
Miscellanea	
Miscellanea in memoriam Pierre Cockshaw (1938-2008) : aspects de la vie culturelle dans les Pays-Bas Méridionaux (XIVe - XVIIIe siècle) = aspecten van het culturele leven in de Zuidelijke Nederlanden (14de - 18de eeuw	
Miscellanea Martin Wittek : Album de codicologie et de paléographie offert à Martin Wittek	
Miscellany of favorite pieces for the violin	
Miscellenea Neerlandica	
Missa Papae Marcelli triplici concentu distincta	
Mit Orgeln = With Organ	With Organ
Mit Orgel = With Organ	With Organ
Mitteldeutsche Barockmusik [= MBM]	Mitteldeutsche Barockmusik
MLA Index and Bibliography Series	
Mnemosis	
Mode d'emploi (Avant scène opéra	Mode d'emploi : Avant scène opéra
Modern Arranging and Composing	
Modern Belgium	
Modern Piano Solos	
Modern Russian Masters : Piano Solo	
Modern String Quartet	
Moecks Gelbe Musikhefte Edition	
Moecks Kammermusik	
Mon bel ami	
Monumenta Flandriae Musica	
Monumenta Flandriae Musica = [MFM]	Monumenta Flandriae Musica
Monumenta leodiensium musicorum	
Monumenta musicae revocata	
Monumenta Musicae Svecicae	
Monumenta musica neerlandica	
Monumenti Musicali Italiani	
Monumentos de la Música Española	
Monuments of Music and Music Literature in Facsimile [= MMMLF]	Monuments of Music and Music Literature in Facsimile
Moore's Irish Melodies	
Morceaux Célébres des Compositeurs Russes	
Morceaux choisies tirés de l' Ecole d' Orgue de J. Lemmens	
Morceaux choisis pour le Salon et le Concert	
Morceaux choisis pour saxophone alto en mi bémol et piano	
Morceaux de chant détachés avec accompagnement de piano	
Morceaux de salon pour piano	
Morceaux détachés pour chant et piano	
Morceaux pour concert de salon	
Morceaux : pour le violon avec accompagnement de piano : dédiés à B...	
Morceaux très faciles : en clef de sol aux deux mains : pour nos chéris	
Motets	
Motets à la Sainte-Vierge	
Motets avec accompagnement d'orgue	
Motets de Feu Mr de la Lande , Chevalier de l'Ordre de St Michel Sur-Jntendant de la Musique du Roy Maitre de Musique et Compositeur Ordinaire de la Chapelle et de la Chambre de Sa Majesté Louis XIV : 1657-1726	
Motets dramatiques	
Motets pour la messe de Mariage	
Motets : pour soprano solo et choeur à 4 voix avec accompagnement d'orgue	
Motets : pour soprano solo et choeur à 4 voix avec accompagnement d'orgue (ou piano)	Motets : pour soprano solo et choeur à 4 voix avec accompagnement d'orgue
Motette und Messe	
Mousikologia	
Mozart	
Mozart-Jahrbuch	
Mozart Operas in Facsimile	
Mozart's Werke	
Muizelhuiskoncerten	
Müncher Veröffentlichungen zur Musikgeschichte	
Musea Nostra	
Musée des instruments de musique = Muziekinstrumentenmuseum	
Musées vivants de Wallonie et de Bruxelles	
Musée théatral du cornetiste : mélodies les plus en vogue des opéras favoris de Verdi, Rossini, Donizetti, Bellini, Auber, Adam, etc.	
Musica	
Musica '85	
[Musica antiqua	
Musica Antiqua : actuele informatie over oude muziek	
Musica Antiqua Bohemica	
Musica antiqua : Konzerte des 18. und 19. Jahrhunderts	
Musica Britannica	
Musica Bruxellensis	
Música Catalana Contemporània de Cambra	Mùsica Catalana Contemporània de Cambra
Mùsica Catalana Contemporània de Cambra	
Musica de camara	
Musica de Camara	Musica de camara
Musica Disciplina	
Musica Drammatica	
Musica Hispana	
Musica Hispana : Publicaciones del Instituto Complutense de Ciencias Musicales	Musica Hispana
Musicali Melodie (München 1621)	
Musical Kaleidoscope : 12 Duets : for two equal Players	
Musical Life in Europe 1600-1900 : Circulation, Institutions, Representation	
Musical Lives	
Musical performance and reception	
Musical Sources	
Music and the moderns	
Musica Nova	
Musica Practica	
Musica rara	
Musica sacra	
Musica Sacra	Musica sacra
Musica-Serie : kleine boeken over grote mannen	
Musica viva	
Musica viva historica	
Music by American composers in manuscript	
Music - Culture	
Music for Brass	
Music for Chamber Ensemble	
Music for Chamber Ensemble = Kammermusik	Music for Chamber Ensemble
Music for Clarinet Choirs	
Music for Flute	
Music for Oboe	
Music for Percussion	
Music for percussion = Musik für Schlaginstrumente = Muziek voor slagwerk	Music for Percussion
Music for Voice and Instrument	
Music for Voice and Piano	
Music for young players	
Music from the Dutch Republic	
Musiche inedite e rare del '900	
Musiche Rinascimentali Siciliane	
Musicianship for Students	
Musiciens d'aujourd'hui	
music in American life	
Music Indexes and Bibliographies	
Music in nineteenth-century Britain	
Music in the 20th century	Music in the Twentieth Century
Music in the twentieth century	Music in the Twentieth Century
Music in the Twentieth Century	
Music Library Association Technical Reports	
Music master	
Musico di Camera di S.M. il RE di Prussia	
Music of our time	Music of Our Time
Music of our Time	Music of Our Time
Music of Our Time	
Music of the Classical Period	
Musicological Studies	
Musicological Studies and Documents	
Musicologica Neolovaniensia. Musica sacra	
Musicologica Neolovaniensia. Studia	
Musicologie	
Musicology	
Musicolonia	
Music reference collection	Music Reference Collection
Music Reference Collection	
Music Reference Services Quarterly	
Music Research and Information Guides	
Music : Scholarship and Performance	
Music Series	
Music Theory Translation Series	
Musikalisch classische Kunstwerke der Deutschen alter und neuer Zeit	
Musikalische 20 Pfennig Bibliothek	
Musikalische 20 Pfennig-Bibliothek	Musikalische 20 Pfennig Bibliothek
Musikalische Dokumentation	
Musikalische Edelsteine : 2	Musikalische Edelsteine ; 2
Musikalische Edelsteine : 4	Musikalische Edelsteine ; 4
Musikalische Edelsteine : 5	Musikalische Edelsteine ; 5
Musikalische Edelsteine : 7	Musikalische Edelsteine ; 7
Musikalischen 20 Pfenning-Bibliothek	
Musikalischen Humoristika	
Musikalisches Universum	
Musikalische Wanderbilder : 12 vierhändige Stücke : für 2 gleiche Spieler = Caléidoscope musical : 12 morceaux à quatre mains : pour 2 joueurs égaux = Musical Kaleidoscope : 12 Duets : for two equal Players	Musical Kaleidoscope
Musikalische Werke	
Musikalische Zwanzig Pfennig-Bibliothek	
Musik am Ludwigsluster Hof	
Musikbibliographische Arbeiten	
Musikbliographische Arbeiten	Musikbibliographische Arbeiten
Musik der Mannheimer Hofkapelle	
Musik der Thomaskantoren zu Leipzig	
Musik der Zeit : Eine Schriftenreihe zur zeitgenössischen Musik	
Musik des 20. Jahrhunderts	
Musik des Ostens : Ostmittel-, Ost- un Südosteuropa	
Musikdramen	
Musiké, international journal of ethnomusicological studies	
Musik für Blockflöte = Music for Recorders	Music for Recorders
Musik für Blockflöte = UE Recorder Series	Music for Recorders
Musik für dich	
Musik für junge Spieler	
Musikgeschichte Österreichs	
Musik Konkret	
Musik-Konzepte	
Musik-Konzepte : die Reihe über Komponisten	Musik-Konzepte
Musikkunde	
Musik mit Horn	
Musikmuseets skrifter	
Musikpädagogik	
Musikpädagogische Bibliothek	
Musikpädagogische Forschung	
Musik-Taschen-Bücher Theoretica	
Musik und Musikanschauung im 19. Jahrhundert	
Musikwissenschaft	
Musikwissenschaft an der Technischen Universität Berlin	
Musikwissenschaftliche Arbeiten	
Musikwissenschaftliche Arbeiten Herausgegeben von der Gesellschaft für Musikforschung	Musikwissenschaftliche Arbeiten
Musikwissenschaftlichen Publikationen	Musikwissenschaftliche Publikationen
Musikwissenschaftliche Publikationen	
Musikwissenschaftliche Schriften	
Musikwissenschaftliche Studienbibliothek Peters	
Musikwissenschaft = Musicologie = Musicology	
Musikwoche	
Musik zwischen Elbe und Oder	
Musique	
Musique classique	
Musique de Chambre Polonaise = Polska Muzyka Kameralna	
Musique de chambre pour saxophone et divers instruments	
Musique d' eglise	Musique d'église
Musique d'église	
Musique de notre temps	
Musique en jeu	
Musique en Wallonie	
Musique et musiciens	
Musique et Musicologie "Les dialogues"	
Musique Moderne	Musique moderne
Musique Moderne : Compositions pour Piano	Musique moderne
Musique-musicologie	Musique, musicologie
Musique - Musicologie	Musique, musicologie
Musique-Musicologie	Musique, musicologie
Musique ouverte	
Musique, passé, présent	
Musique pour harmonies et fanfares	
Musique pour piano	
Musique pour piano-forte	
Musique & Recherche	
Musique religieuse	
Musique Religieuse	Musique religieuse
Musique Sacrée	
Musiques à Genève : monographies	
Musiques et musiciens	Musiques & Musiciens
Musiques & Musiciens	
Musiques pour l'Alto	
Musiques pour quintette à vent	
Musique Suisse du 20e Siècle	
Musiques une encyclopédie pour le XXIe siècle	
Musique vocale	
Mustersammlung classischer Praeludien, Fugen, u.s.w.	
Mutations/sexe en tous genres	
Muziekcahiers	
Muziekhistorische monografieën	
Muziekhistorische Monografieën	Muziekhistorische monografieën
Muziek meester !	Muziek meester
MuziekMozaïek	
Muziek voor de basisschool	
Muziek voor eigen haard	
Muziek-Warande : Eerste jaar - Nr. 1	Muziek-Warande ; 1/1
Muziek & Wetenschap	
Muziek & Woord	
Muziek zien	
Muzikoloski zbornici	
Muzikoloski zbornik = Musical Annual, 51	
Muzische projecten	
Nachbarschaften Humanwissenschaftliche Studien = NHS	
Nachrichten zur Mahler-forschung	
Nagels Musik-Archiv	
Narragansett Bay Brass Ensemble Series	
Nat Gonella's Swing Series of Parlophone Records Hits	
Nationaal biografisch woordenboek	Nationaal Biografisch Woordenboek
Nationaal Biografisch Woordenboek	
[Nation Belge	
Nederlandsche Dicht- en Kunsthalle	
Nederlandsche Liederen voor gemengd koor	
Nederlandsche reeks	
Nederlandsche Reeks	Nederlandsche reeks
Nederlandsche Zangstukken	
Nederlandsche zangstukken : met klavierbegeleiding	Nederlandsche Zangstukken
Nederlandsche zangstukken met klavierbegeleiding	Nederlandsche Zangstukken
Nederlandsche zangstukken met Klavierbegeleiding	Nederlandsche Zangstukken
Nederlandsche Zangstukken met klavierbegeleiding	Nederlandsche Zangstukken
Nederlandsche Zangstukken met Klavierbegeleiding	Nederlandsche Zangstukken
Nederlandsch repertorium van zang : 1	
Nederlandse Zangstukken	
Nederlandse Zangstukken met Klavierbegeleiding	Nederlandse Zangstukken
Neue Ausgabe sämtlicher Clavier- und Orgelwerke = New Edition of the Complete Keyboard and Organ Works	
Neue ausgabe sämtlicher werke	Neue Ausgabe sämtlicher Werke
Neue Ausgabe sämtlicher Werke	
Neue Ausgabe Sämtlicher Werke	Neue Ausgabe sämtlicher Werke
Neue Ausgabe sämtlicher Werke [= NMA]. Serie VIII : Kammermusik. Werkgruppe 23. Sonaten und Variationen für Klavier und Violine	Neue Ausgabe sämtlicher Werke ; 8/23
Neue Ausgabe sämtliche Werke	Neue Ausgabe sämtlicher Werke
Neue Ausgabe Sämtliche Werke	Neue Ausgabe sämtlicher Werke
Neue Beiträge zur Aufführungspraxis	
Neue Berliner Musikzeitung	
Neue grössere und kleinere Orgelstücke zur Übung sowie zum gottesdienstlichen- und Konzert-Gebrauch	
Neue Heidelberger Studien zur Musikwissenschaft	
Neue Musik Edition	
Neue Musik für Hackbrett	
Neuf grand duos concertants	
Neu-Russische Meister = Les maîtres modernes russes = Modern Russian masters	
New Definitive Edition = Neue, revidierte Ausgabe	
New edition of the complete works	
New Sounds for Concert Band	
New Vellekoop edition	
[New York Bartók Archives Studies in Musicology	
New York Bartók Archives Studies in Musicology	
Nieuwe Vlaamse muziekrevue : tijdingen van de Rode Pomp	Nieuwe Vlaamse Muziekrevue : Tijdingen van de Rode Pomp
Nieuwe Vlaamse Muziekrevue : Tijdingen van de Rode Pomp	
North Texas Lives of Musicians Series	
Northwestern University African Studies	
Noten für Blechbläser	
Notes, Quarterly Journal of the Music Library Association	
Nous jouons pour maman	
Nouveau répertoire pour instruments à vents	
Nouveau répertoire pour instruments de cuivre et bois	
Nouveaux succès pour accordeon	
[Nouvelle collection d'Airs pour Voix de Soprano	
Nouvelle collection d'Airs pour Voix de Soprano	
Nouvelle collection de musique Scandinave	
Nouvelle collection de Pièces pour Grand Orgue	
Nouvelle Collection Gallet	
Nouvelle édition française de musique classique	
Nouvelle Edition Française de Musique Classique à 25 centimes le n°	Nouvelle édition française de musique classique
Nouvelles mélodies : pour chant et piano	
Nova instrumentalni tvorba	
Novello's original octavo edition	Novello's Original Octavo Edition
Novello's Original Octavo Edition	
Novello's Pocket Edition	
Nuova serie	
Obliques	
Oboe Music to Enjoy	
Obras Corales	
Obras para canto y piano	
Obras para Canto y Piano	Obras para canto y piano
Obras para flauta y piano	
Obras para guitarra	
Obras para guitarra = Oeuvres pour guitare = Musik für Gitarre = Muziek voor gitaar	Obras para guitarra
Obras para Piano	
Obras para Violin y Piano	
Octaviani Petrutii Forosemproniensis froctolae = Le frottole Petrucci : le edizioni dal 1504 al 1514	
Odhecaton : Musicale vocale	
Oeuvre	
Oeuvres	
Oeuvres anciennes	
Oeuvres célèbres : anciennes & modernes : pour chant et guitare	
Oeuvres Célèbres et Transcriptions Classiques : Chants populaires	Oeuvres célèbres et transcriptions classiques : édition populaire
Oeuvres célèbres et transcriptions classiques : édition populaire	
Oeuvres choisies pour piano	
Oeuvres chrétiennes : oeuvres posthumes	
Oeuvres classiques pour violon et piano revues, annotées et doigtées : Révision Mathieu Crickboom	
Oeuvres classiques pour violon et piano revues, annotées et doigtées : Révisions Mathieu Crickboom	Oeuvres classiques pour violon et piano revues, annotées et doigtées : Révision Mathieu Crickboom
Oeuvres Comlètes	Oeuvres complètes
Oeuvres complètes	
Oeuvres complètes de I. J. Paderewski	Oeuvres complètes
Oeuvres complètes pour orgue de César Franck	
Oeuvres complètes pour piano	
Oeuvres Complètes. Serie I	
Oeuvres Complètes. Serie I. Ballets et mascarades	
Oeuvres de Carissimi	
Oeuvres de Chopin. Edition en fac-simile	Oeuvres de Chopin. Edition en fac-similé
Oeuvres de Chopin. Edition en fac-similé	
Oeuvres de Fr. Liszt pour piano	
Oeuvres de Fr. Liszt pour Piano	Oeuvres de Fr. Liszt pour piano
Oeuvres de R. Favarger pour le Piano	
Oeuvres inédites : autographes de Faust, Roméo et Juliette, Mireille et de sa première mélodie	
Oeuvres inédites de J.-N. Lemmens : Tome Quatrième Varia	Oeuvres inédites de J.-N. Lemmens ; 4
Oeuvres posthumes	
Oeuvres posthumes pour le piano	
Oeuvres pour chant	
Oeuvres pour chant : avec accompagnement de piano	
Oeuvres pour le violon	
Oeuvres pour orgue	
Oeuvres pour piano	
Oeuvres pour piano de Francis Thomé	
Oevres pour piano seul	
Offenbach edition Keck	Offenbach Edition Keck
Offenbach Edition Keck	
Ons meetjesland	
Ooievaars	
Opera	
Opera Academiae Scientiarum et Artium Croaticae	
Opera Collana di Guide Musicali diretta da Alberto Basso	
Opera explorer	Opera Explorer
Opera Explorer	
Opera Guide Series	
Opera omnia	
Opera Omnia	Opera omnia
Opera omnia Rameau	
[Opera Philippi De Monte	
Opéras	
Operas célèbres	
Opera Vocal Score Series	
Opere complete	
Opere Complete	Opere complete
Opere scelte per chitarra	
Opere teatrali	
Opern	
Opern Potpourris	
Opracowania Fritza Kreislera na skrzypce i fortepian	
Opus Musicum	
Opvoedkundige Brochurenreeks : 16-1940	Opvoedkundige Brochurenreeks ; 16-1940
Opvoedkundige Brochurenreeks van/voor de studiekringen van het Christelijk Onderwijsverbond	
Opyt	
Opyt [= Erfahrungen] : Dokumente und Erlebenisberichte zu Musik und Musikleben in der ehemaligen Sowjetunion	Opyt
Oratorien und grosse Kantaten	
Oratorios and Passions	
Orchester-Bibliothek	
Orchesterstudien für alle Instrumente : Violine : Eine Sammlung schwieriger Stellen aus Symphonien und anderen Werken	
Orchesterwerke	
Orchestral Excerpts for Trombone and Tuba	
Orchestral Excerpts from the Symphonic Repertoire	
Orchestral Music	
Orchestral Works	
Orff-Schulwerk	
Organum	
Orgel-Kompositionen aus alter und neuer Zeit zum kirchlichen Gebrauch wie zum Studium	
Orgelkunst	
Orgelmusik	
Orgelwerke	
Orgues : Synthèses et Monographies	
Originalmusik für die Blockflöte [= OFB]	Originalmusik für die Blockflöte
Orkestrovïe proizvedeniya sovetskikh kompozitorov : 45-letiyu Velikoy Pobedï = Orchestral Works by Soviet Composers : for the 45-th Anniversary of the Great Victory	Orchestral Works by Soviet Composers : for the 45-th Anniversary of the Great Victory
Orkestrovïe proizvedeniya sovetskikh kompozitorov = Compositions for Orchestra by Soviet Composers	Compositions for Orchestra by Soviet Composers
Orpheus-Bucher	Orpheus-Bücher
Orpheus-Bücher	
Orpheus Institute Series	
Orpheus Italicus	
Orpheus, Schriftenreihe zu Grundfragen der Musik	
Orpheus, uitgezochte stukken voor beoefenaars	
Orplid Bücherei	
Ortus Studien	
Ostende. Concerts du Kursaal. Grand Succès	
Österreichische Komponisten des XX. Jahrhunderts	
Outre Mesure. Collection Instruments	
Outstanding Dissertations in Music from British Universities	
Outstanding Dissertations in Music from British Universities : A Garland Series	Outstanding Dissertations in Music from British Universities
Ouverturen für pianoforte	
Ouvertures célébres pour deux pianos a huit mains	
Ouvertures choisies pour piano à deux mains	
Ouvertures composées par Charles Maria de Weber	
Ouvrages d'enseignement pour le violon	
Oxford Carol Collections	
Oxford Catalogues	
Oxford Chamber Music	
Oxford choral music	OxfordChoral Music
[Oxford Choral Music]	
Oxford Contemporary Repertoire	
Oxford early music series	Oxford Early Music Series
Oxford Early music series	Oxford Early Music Series
Oxford Early Music Series	
Oxford monographs on music	Oxford Monographs on Music
Oxford Monographs on Music	
Oxford Music for Clarinet	
Oxford Music for Men's Voices	
Oxford Music for Saxophone	
Oxford Psychology Series	
Oxford Science Publications	
Oxford Solo Songs	
Oxford Studies of Composers	
Oxford Vocal Music	
Pantheon des Pianistes	Panthéon des pianistes
Panthéon des pianistes	
Panthéon des Pianistes	Panthéon des pianistes
Parade d'Amour	
Paroles sans musique, notes sans musique	
Partitions à Quatre Mains	
Partitions d'opéras et d'oratorios : pour piano à quatre mains	
Partitions d'opéras : pour piano à quatre mains	
Partitions d'opéras : pour piano seul (sans paroles	Partitions d'opéras : pour piano seul
Partitur-Bibliothek	
Partitur-Bibliothek für Streichinstrumente	
Passatempo dilettevole dei musicisti	
Passatempo dilettevole dei Musicisti	Passatempo dilettevole dei musicisti
Patrimoine	
Patrimoine Musical Français	
Patrimoine Musical Français : Anthologies : II. Musique de chambre instrumentale	
Patrimoine Musical Français : Monumentales	
Patrimoine musical régional	
Patrimonio storico e artistico del Trentino	
Patrimonio storico e artistico del Trentino [= PSAT]	Patrimonio storico e artistico del Trentino
Patrimony	
Patriotieke liederen voor groote en kleine kinderen = Chants patriotiques à l' usage des écoles	
Paula Robison Masterclass	
Payne's kleine Partitur Ausgabe	
Payne's Kleine Partitur Ausgabe	Payne's kleine Partitur Ausgabe
Paysages d'amour	
PCI Collector Editions	
Pedagogical Works	
Pedagogiczna Biblioteka Skrzypcowa	
Pedagogische Sfeer	
Pelham Artless Library	
Pelican Books	Penguin Books
Penguin Books	
Penguin [Music Reference] Books	Penguin Books
Penguin [Reference] Books	Penguin Books
Penguin Reference Books	
Pensées dramatiques : six fantaisies transcriptions : pour le piano à 2 et à 4 mains	
Percussion ensemble series	
Percussion performance series	
Percussions audition	Percussions Audition
Percussions Audition	
Percus-sons	
Performers' Facsimiles	
Performer 's Guides	
Performer's Guides to Early Music	
Performing Arts Studies	
Performing Art Studies	Performing Arts Studies
Perles enfantines : 15 récréations très faciles pour piano	
Perles et diamants	
Perles et Diamants	Perles et diamants
Perles et diamants, 15 transcriptions pour piano	Perles et diamants
Perspektiven der Opernforschung	
Perspektiven zu Musikpädagogik und Musikwissenschaft	
P'esï sovetskikh kompozitorov : dlya dvukh skripok, al'ta i violoncheli = Pieces by Soviet Composers : for two violins, viola and cello	Pieces by Soviet Composers : for two violins, viola and cello
Pesni i plyaski smerti	
Peters Reprints	
Petite gradus ad Parnassum	
Petites fantaisies instructives pour le piano dur des motifs d'opéras favoris	
Petites fantaisies instructives pour le piano dur des motifs favoris d'opéras	Petites fantaisies instructives pour le piano dur des motifs d'opéras favoris
Petits dictionnaires des lettres et des arts en Belgique	
P. H.	Philharmonia Scores
PH 307	Philharmonia Scores ; 307
Philharmonia partitions	Philharmonia Scores
Philharmonia Partitions	Philharmonia Scores
Philharmonia Partituren = Philharmonia Scores = Philharmonia Partitions	Philharmonia Scores
Philharmonia Partituren = scores = partitions	Philharmonia Scores
Philharmonia Partituren = Scores = Partitions	Philharmonia Scores
Philharmonia Scores	
Philophone religieux	
Piano concertos for 2 pianos 4 hands	
Piano-forte Album	
Piano [: Hors-série annuel de La lettre du musicien]	
Piano literature recordings	
Piano Music of the Parisian Virtuosos 1810-1860	
Piano Music of the Parisian Virtuosos 1810 - 1860 : A Ten-Volume Anthology	Piano Music of the Parisian Virtuosos 1810-1860
Piano series	
Piano soleil	
Piano teaching library	
Pictura, de geïllustreerde pocketreeks	
Pièces d'orgue	
Pièces pour Grand-orgue	
Pièces : pour le grand orgue	
Pièces pour piano	
Pierre-André Valade propose	
Pierres vives	
Pietro Antonio Locatelli : opera omnia	Opera omnia
Piper Paperback	
Písne SSSR	
Plainchant harmonisé à une, deux, trois voix et choeur avec accompagnement d' Orgue	
Plaisir de la Flûte, Oeuvres originales et Transcriptions : Collection Pierre Paubon	
Plaisirs des jeunes pianistes : 24 petits morceaux	
Plaisirs des jeunes pianistes : 24 petits morceaux sur des motifs italiens, français et allemands : pour piano à quatre mains	Plaisirs des jeunes pianistes : 24 petits morceaux
Play brass. Brass ensemble	
Plein-chant harmonisé	
Pluribus vocibus	
Pocket Archives	
Pocket Scores	
Poèmes	
Poëmes	Poèmes
Poèmes de José Hennebicq	
Poèmes marins	
Poésies	
Poésies musicales	
Points de vue	
Points d'Orgue	
Polish Music Chamber. Strings Quartets	
Polish sonatas	
Polkas pour le piano	
Polymnie : Collection de Choeurs à 2 ou 3 voix égales avec accompagnement de Piano, pour Ecoles de Musique, Sociétés Chorales, etc.	
