COLMAN, Pierre;;
COLOMBI, Giuseppe;;
COLOMBO, Joseph;;
COLONNA, Giovanni Paolo;;
COLTON, Raymond H.;;
COLTRANE, Alice;;
COLTRANE, John;;
COLWELL, Frances;;
COLYNS, J. B.;;
COMAN, Lavinia;;
COMAN, Nicolae;;
COMBARIEN, Jules;;
COMBARIEU, Jules;;
C‚ME, T.;;
COMES, Juan Bautista;;
COMES, Liviu;;
COMETTANT, Oscar;;
COMITE DE L'O.C.A.;;
COMITê DU MONUMENT GEVAERT;;
COMMER, Franz;;
Commission de la biographie nationale;;
COMMISSION SYNODALE DU CHANT SACRê;;
Communaute franáaise de Belgique;;
COMPANY;;
COMP‘RE, Loyset;;
COMPERE, R.;;
Comune de Couvin;;
CONATI, Marcello;;
CONCERTS DE MIDI;;
CONCONE;;
CONCONE, Giuseppe;;
CONCONE, J.;;
CONDIT, Jonathan;;
CONDON, Eddie;;
CONE, John Frederick;;
CONFREY, Zez;;
CONIL, Roland;;
CONINCK, F.J.L.A.;;
CONINGS, Nele;;
CONINX, L.;;
CONNOR, Herbert;;
CONNOR, Tommie;;
CONRADI, Aug.;;
CONRARDY, Charles;;
CONRARDY, Jean;;
CONRARDY, JOS.;CONRARDY, Jos.;
CONRARDY, Jules;;
CONSALVO, Tommaso;;
CONSEIL NATIONAL DES FEMMES BELGES;;
Conservatoire royal de Bruxelles;;
Conservatoire Royal de Musique de Bruxelles. DÇpartement de Musique de Jazz;Conservatoire royal de musique de Bruxelles. DÇpartement de musique de jazz;
conservatoire royal de musique de liege;Conservatoire royal de musiqe de Liäge;
CONSINA, C.;;
CONSOLO, Federico;;???
CONSOLO, Federigo;;???
CONSTANT , Franáoise;CONSTANT, Franáoise;
CONSTANT, Franáoise;;
CONSTANT, Franz;;
CONSTANT, Marius;;
CONSTANTIN, Jean;;
CONSTANTIN, Marc;;
CONSTANTINESCU, Dan;;
CONSTANTINESCU, Paul;;
CONSTANTINIDES, Dinos;;
CONSTAPEL, Britta;;
CONTANT D'ORVILLE, AndrÇ Guillaume;;
CONTE, Antonio;;
CONTE, Jean;;
CONTET, Pascal;;
CONTI, Francesco Bartolomeo;;
CONTRACTUS, Hermann;;
CONVERSE, Frederick;CONVERSE, Frederick Shepherd;
CONVERSE, Frederick Shepherd;;
COOK, Clissord A.;;
COOK, Nicholas;;
COOK, Richard;;
COOKE, Arnold;;
COOKE, Deryck;;
COOKE, Jack;;
COOKE, Mervin;;???
COOKE, Mervyn;;???
COOLEN, Jos;;
COOLS, Eugäne;;
COOLS, Stijn;;
COOPER, Barry;;
COOPER, Harry;;
COOPER, Jeffrey;;
COOPER, Lindsay;;
COOPMAN, Jitse;;
COOPMAN, Th.;;
COOTIE, Williams;;
COOVER, James;;
COPEAU, Jacques;;
COPELAND, B. Jack;;
COPEMAN, Harold;;
COPHIGNON, Alain;;
COPLAND, Aaron;;
COPPENS, Claude;;
COPPENS, Fedra;;
COPPIETERS, Frank;;
COPPIETERS, Maurits;;
COPPOLA, Piero;;
COPRARIO, John;;
COQUARD, Arthur;;
COQUATRIX, Bruno;;
COQUELET, O.;;
COR, Jacques;;
CORALI;;
CORBELIN, M.;;
CORBET, August;;
CORBIN;;
CORBIN, Dwayne;;
CORBUSIER, J.;CORBUSIER, Julien;
CORBUSIER, Julien;;
CORCORAN, Frank;;
CORDER, Frederick;;
COREA, Chick;;
CORELLI, A.;CORELLI, Arcangelo;
CORELLI, Arcangello;CORELLI, Arcangelo;
CORELLI, Arcangelo;;
CORENZO, Alfredo;;
CORFE, Joseph;;
CORI, C. J. N.;;
CORI, Luca;;
CORIA, Miguel Angel;;
CORIGLIANO, John;;
CORMON;;
CORNAZ, Marie;;
CORNEILSON, Paul;;
CORNEJO, Manuel;;
CORNELIS, Alex.;;
CORNELIS, Roger;;
CORNELIUS, Peter;;
CORNET, H.;;
CORNET, Peeter;;
CORNETTE, V.;;
CORNIER, l'abbÇ;;
CORNIOT, RenÇ;;
CORNUT, Guy;;
CORNYSH, William;;
CORON, Sabine;;
CORP, Ronald;;
CORREDOR, J. Ma.;;
CORRET;;
CORRETTE;;
CORRETTE, Gaspard;;
CORRETTE, Michel;;
CORTECCIA, Francesco;;
CORTESE, Louis;;
CORTI, Jean;;
CORTOPASSI, Rinaldo;;
CORTOT, Alfred;;
CORYN, Roland;;
COSAERT, Dominique;;
COSAERT, Koen;;
COSIMI, Nicola;;
COSSONI, Carlo Donato;;
COSTA GOMES, Mariana;;
COSTA, Pasquale Mario;;
COSTANZI, Giovanni;;
COSTELEY, Guillaume;;
COSTERS, C. F.;;
COSTERS, Florimond;;
COSTY, RenÇ;;
COSYN, Benjamin;;
COTARD, Charles;;
COTT, Jonathan;;
COTTON, Maggie;;
COTTREA, T.;;
COTTRELL, Stella;;
COTTYN, Jozefien;;
COUCKE, Emile;;
COUDER;;
COUDERT, Armand;;
COUILLAUD, Henri;;???
COUILLAUD, Henry;;???
COUL, Paul Op de;;
COULEAU, Jean-Pierre;;
COULOMB, P.;;
COUPERIN, Armand-Louis;;
COUPERIN, Franáois;;
COUPERIN, Gervais-Franáois;;
COUPERIN, Louis;;
COUPERIN,Fr.;COUPERIN, Franáois;
COUPIGNY, M.;;
COURBOIS;;
COURBOIS, Philippe;;
COURCY, M.r F. de;;
COURLANDER, Harold;;
COUROYER, Bernard;;
COURT-GROSS;;
COURTAIN, A.;;
COURTIN, Michäle;;
COURTOIS, J. B.;;
COURTOIS, LÇon;;
COURTOIS, Paul;;
COUSSEMAKER, Edmond de;;
COUTAGNE, Henry;;
COUTELIER, ThÇo;;
COUTENCEAU-GRUET, Agnäs;;
COUTURIER;;
COUVREUR, Bertrand;;
COUVREUR, Manuel;;
COUWENBERGH, H. V.;;
COVACH, John;;
COVENTS, Piet;;
COVIELLO, Ambrose;;
COWARD, Noel;;
COWDERY, James R. [ed.];COWDERY, James R.;
COWELL, Henry;;
COWEN, Frederic Hymen;;
COWLES, Colin;;
COWLING, Ada L.;;
COWWS QUINTETT,;COWWS QUINTETT;
COX, Boudewijn;;
COX, Christoph;;
COX, Clarence;;
COX, David;;
COX, Howard Hunt;;
COX, Jacques;;
COX, Noel;;
COXHILL, Lol;;
COZZOLANI, Chiara Margarita;;
CRABBE, Armand;;
CRABEELS, H.;;
CRAENEN, Paul;;
CRAENS, Alain;;
CRAFT, Robert;;
CRAGGS, Stewart R.;;
CRAGUN, J. Beach;;
CRAKER, Chris;;
CRAMER;;
CRAMER, Henri;;
CRAMER, J. B.;CRAMER, Johann Baptist;
CRAMER, J.B.;CRAMER, Johann Baptist;
CRAMER, Jean Baptist;CRAMER, Johann Baptist;
CRAMER, Johann Baptist;CRAMER, Johann Baptist;
CRAS, Jean;;
CRAVEN, Wes;;
CRAW, Allen H.;;
CRAWFORD, James Ludovic Lindsay;;
CRE, Paul;;
CREMERS, E.;CREMERS, Edouard;
CREMERS, Edouard;;
CREMIEUX, Octave;;
CRêMONT, Pierre;;
CREPIN, Alain;;
CRêPOUX, A.M.;CRêPOUX, A. M.;
CREQUILLON, Thomas;;
CRESCENTINI, Girolamo;;
CRESCENTINI, Hier.;;
CRESPEL, Jean;;
CRESPIN, RÇgine;;
CRESTON, Paul;;
CRETIN, Guillaume;;
CREUZBURG, Heinrich;;
CREVEL DE CHARLEMAGNE;;
CREVEL, M. VAN;;
CRICKBOOM, Mathieu;;
CRICKBOOM, P.;;
CRISPELL, Marilyn;;
CRISPIN, Darla;;
CRISTOFARO, F. de;;
CRISTOFORI, Roberta;;
CRIVELLI, D.;;
CROCE, Benedetto;;
CROCE, Giovanni;;
CROEGAERT, J. Ed.;;
CROES, Henri-Jacques de;;
CRO”S, Marcel;;
CROFT, William;;
CROISEZ, A.;;
CROIX, Gustave de la;;
CROIZA, Claire;;
CROMWELL, Johnny;;
CROOK, Hal;;
CROSATTI, Remo;;
CROSS, Jonathan;;
CROSSET, A.;;
CROSTI, Eugäne;;
CROUZE, Eva;;
CROZET, F.;;
CRUM, Alison;;
CRUMB, George;;
CRUSELL, Bernhard;;
CRUSIUS, Otto;;
CRUSNAIRE, Valäre;;
CRUZ, Cl†udio;;
CRUZ, Zulema de la;;
CSAMPAI, Attila;;
CSENGERY, Krist¢f;;
CU, Michael Lao;;
CUCCI, Roberto;;
CUCLIN, Dimitrie;;
CUDWORTH, Charles;;
CUENCA, Francisco;;
CUI, CÇsar;;
CUIGNACHE, Georges;;
CUIRET, ANdrÇ;;
CULOT, Paul;;
CULWICK, James-C.;;
Cumbert, F.;;
CUMMINS, Paul F.;;
CUNEO, A. F.;;
CUNNINGHAM, Walker;;
CUPER, Vincent;;
CUPIS, Franáois;;
CUPIS, Jean-Baptiste;;
CURRIER, Sebastian;;
CURTIS, Ernesto de;;
CURTIS, S.;;
CURZON, H. de;CURZON, Henri de;
CURZON, Henri de;;
CUSCUNA, Michael;;
CUSHING, Charles;;
CUSICK, Suzanne G.;;
CUSNER, Benoit;;
CUSTOS, Domenicus;;
CUTLER, Henry Stephen;;
CUVILLIER, Charles;;
CUYPERS, J.;;
CUYPERS, Jozef;;
CUYPERS, Jules;;
CYKIERT, Marc-Henri;;
CYR, Mary;;
CYRILLE, Andrew;;
CZADA, Peter;;
CZAK‡, µd†m;;
CZARTH, Georgio;;
CZEKAJ, Teresa;;
CZEPIEL, Tomasz M. M.;;
CZERNY, Carl;;
CZERNY, Ch.;CZERNY, Charles;
CZERNY, Charles;;
CZERNY, J.;;
CZIBULKA, A.;CZIBULKA, Alphons;
CZIBULKA, Alphons;;
CZIFFRA, Georges;;
CZYZEWSKA, Monika;;
D' AMICO, Fedele;D'AMICO, Fedel;
D' AMICO, Silvio;D'AMICO, Silvio;
D' ARCHAMBEAU, RenÇ;D'ARCHAMBEAU, RenÇ;
D' HALEVY;D'HALEVY;
d' HANNETAIRE;d'HANNETAIRE;
D' HOOGHE, Cl.;D'HOOGHE, Cl.;
D'ALBERT, Eugen;;
D'ALBERT, Yan;;
D'ALESSANDRO, Raffaele;;
D'AMBROSIO, A.;;
D'ANGLEBERT, Jean-Henry;;
d'ARCHAMBEAU, Edouard;D'ARCHAMBEAU, Edouard;
D'ERLANGER, Frederic;;
D'EVE, Alphonse;;
D'HACK, Alfred;;
D'HAENE, Rafaâl;;
D'HAENENS, Arth.;D'HAENENS, Arthur;
D'HAENENS, Arthur;;
D'HAESE, Jonas;;
D'HAEYER, Fr. C.;;
D'HAEYER, Frans;;
D'HAINAUT-ZVENY, Brigitte;;
D'HARCOURT, Eugäne d';;
D'HOE, Jeroen;;
D'HOEDT, Henry George;;
D'HOIR, Jozef;;
D'HOLLANDER, Jos;;
D'HONDT, Nelly;;
D'HOOGHE, Bernardinus;;
D'HOOGHE, ClÇment;;
D'HOOGHE, Kamiel;;
D'INDY, Vincent;;
D'JACENKO, Valerij;;
D'ORDONEZ, Carlo;;
D'RIVERA, Paquito;;
D. GREGOIRE;;
D.M.C.;D. M. C.;
DA CAPUA, Rinaldo;;
DA COLONIA, Franconis;;
DA GAGLIANO, Marco;;
DA LUCA, Severo;;
DA MILANO, Narciso;;
DA NOLA, Giovan Domenico;;
DA PONTE, Lorenzo;;
DA SILVA, ALberto Giuseppe Gomes;;
DABBENE, Ettore;;
DABIN, A.;;
DABSALMONT Ch.;;
DACCI Giusto;;
DACCI SEDIE, E.;;
DACCI, G.;;
DACH, J.s. Bach;BACH, Johann Sebastian;
DACHS, Michael;;
DAEMS, Servaas;;
DAFFAN, Ted;;
DAGNELIES, M.;;
DAHL, Ingolf;;
DAHLHAUS, Carl;;
DAHLHAUS, Karl;DAHLHAUS, Carl;
DAHLSTRôM, Fabian;;
DAHMEN, Hrosvith;;
DAHMEN, Johan Arnold;;
DAHMS, Matthias;;
DAIGLE, Anne Cecile;;
DAKAR, L.;;
DALAYRAC;;
DALAYRAC, Nicolas-Marie;;
DALBAVIE, Marc-AndrÇ;;
DALBERG, Johann Friedrich Hugo Freiherr von;;
DALBERG, Nancy;;
DALE, B.J.;DALE, B. J.;
DALE, Benjamin;;
DALE, May;;
DALGAT, D. M.;;
DALL' ABACO, Evaristo Felice;DALL'ABACO, Evaristo Felice;
DALL' ABACO, Francesco;DALL'ABACO, Francesco;
DALL'ABACO, Evaristo Felice;;
DALL'ABACO, Giuseppe Maria;;
DALL'ARGINE, Constantino;;
DALL'OGLIO, Domenico;;
DALLA BELLA, Domenico;;
DALLA CASA, Girolamo;;
DALLA CASA, L.;;
DALLAPICCOLA, Luidgi;DALLAPICCOLA, Luigi;
DALLAPICCOLA, Luigi;;
DALLER, H.;DALLIER, Henri;
DALLIER, Henri;;
DALLIN, Leon;;
DALLINGER, Fridolin;;
DALMAR, Alvaro;;
DALMAS-NO”L, Valentine;;
DALMONTE, Rossana;;
DALOS, Anna;;
DALSCHAERT, Maurice;;
DALTON, Jesse;;
DALZA, Joanambrosio;;
DAM, Al. Van;;
DAMADE, Louis;;
DAMAN, William;;
DAMARê;;
DAMASE, Jean Michel;DAMASE, Jean-Michel;
DAMASE, Jean-Michel;;
DAMASSE, Jean-Michel;DAMASE, Jean-Michel;
DAMEN, Hilda;;
DAMERSON, Todd;;
DAMIAN, F.;;
DAMMANN, Rolf;;
DAMROSCH, Leopold;;
DAMRY, W.;;
DAN, Charlie;;
DANCE, Stanley;;
DANCKARDT, Marianne;;???
DANCKWARDT, Marianne;;???
DANCLA, Ch.;DANCLA, Charles;
DANCLA, Charles;;
DANCOURT;;
DANDARA, Liviu;;
DANDELOT, A.;;
DANDELOT, Georges;;
DANDRIEU, Jean-Franáois;;
DANDRIEU, Pierre;;
DANEAU, Nicolas;;
DANEAU, Suzanne;;
DANEELS, Franáois;;
DANEL, L.;;
DANGEL-HOFMANN, frohmut;;
DANGLAS, J.;;
DANHAUSER, Adolphe-LÇopold;;
DANICAN-PHILIDOR, Anne;;
DANIDERFF, Leo;;
DANIEL - LESUR;DANIEL-LESUR;
DANIEL-LESUR;;
DANIELS, David;;
DANIELS, William R.;;
DANJOU, F.;DANJOU, FÇlix;
DANJOU, FÇlix;;
DANNEELS, Roger;;
DANSE, Auguste;;
DANTE, Jo;;???
DANTE, Joe;;???
DANTE, Jos;;???
DANTIN, Juliette;;
DANTY, LÇopold;;
DANUSER, Hermann;;
DANVAL, Marc;;
DANZI, Franz;;
DAQUIN, Louis-Claude;;
DARASSE, Xavier;;
DARBELLAY, Etienne;;
DARBELLAY, Jean-Luc;;
DARCIER, Joseph;;
DARGOMYZHSKY, Aleksandr;;
DARNAL, Jean Claude;;
DARONDEAU, BÇnoni;;
DART, Thurston;;
DARTOIS;;
DAS, Roel;;
DASCHNER, Hubert;;
DASHIELL, Bud;;
DASNOY, Philippe;;
DASTIER,;;
DATIN, Jacques;;
DAUBE, Otto;;
DAUCHY, Jacques;;
DAUMERS, V.;;
DAUPRAT;;
DAUPRAT, Louis Franáois;;
DAURIAC, Lionel;;
DAUTREMER, Marcel;;
DAUVERGNE, Antoine;;
DAUVERNê, F. G. A.;;
DAVAUX, Jean-Baptiste;;
David, CLARA;;
DAVID, E.;DAVID, Ernest;
DAVID, Ernest;;
DAVID, FÇlicien;;
DAVID, Ferdinand;;
DµVID, Gyula;;
DAVID, Hans Theodore;;
DAVID, Johann Nepomuk;;
DAVID, John;;
DAVID, Marilee;;
DAVID, Thomas Christian;;
DAVID, Worton;;
DAVIDOFF, Charles;;
DAVIDSE, Bob;;
DAVIES, Harry Parr;;
DAVIES, Hugh;;
DAVIES, Hunter;;
DAVIES, Malcolm;;
DAVIES, Peter Maxwell;;
DAVIES, Tansy;;
Davis, Ferdinand;DAVIS, Ferdinand;
DAVIS, Jeff;;
DAVIS, Jimmie;;???
DAVIS, Jimmy;;???
DAVIS, John;;
DAVIS, Miles;;
DAVIS, Richard;;
DAVISON, Archibald;;
DAY, Roger;;
DAZZI, Gualtiero;;
DDENSEN, Jo;;
DE ANGELIS, P.;;
DE ARRIAGA, Juan Crisostomo;;
DE BACKER, Marcel;;
DE BAECKE, Steven;;
DE BAERE, Paul C.;;
DE BAEREMAEKER, A.;;
DE BAETS, Thomas;;
DE BEATTI, H.;;
DE BEAUPLAN, A.;DE BEAUPLAN, AmedÇe;
DE BEAUPLAN, AmedÇe;;
DE BEENHOUWER, Jozef;;
DE BENEDICTIS, Angela Ida;;
DE BêRIOT, C. V.;BêRIOT, Charles-Wilfrid;
DE BêRIOT, Charles;BêRIOT, Charles-Auguste de;
DE BêRIOT, Charles Auguste;BêRIOT, Charles-Auguste de;
DE BêRIOT, Charles-Auguste;BêRIOT, Charles-Auguste de;
DE BêRIOT, Charles-Wilfrid;;
DE BESSELIEVRE, Ch.;;
DE BI‘VRE, Ariane;;
DE BLAUWE, Derek;;
DE BLEECKER, M.;;
DE BO, Victor;;
DE BOCK, Cendy;;
DE BOCK-DOEHAERD, R.;;
DE BOECK, August;;
DE BOECK, Auguste;DE BOECK, August;
DE BOISDEFFRE, RenÇ;;
DE BOM, Joris;;
DE BONDT, Louis;;
DE BOODT, A.;;
DE BOURGUIGNON, Francis;;
DE BRABANDERE, Jan;;
DE BRABANDERE, Pierre;;
DE BREMAEKER, Jean;;
DE BROCK, J.;;
DE BROEK, Jacques;;
DE BRUIN, Martine;;
DE CABEZ‡N, Antonio;;
DE CASEMBROOT, Louis;;
De CATANZARO, Christine;;
DE CEULENEER, Pol;;
DE CHAMPS, E.;;
DE CINQUE, Ermenegildo;;
DE CLERCQ L.V.;;
DE CLERCQ, Jacqueline;;
DE CLERCQ, RenÇ;;
DE CONINCK, Franáois;;
DE CONINCK, Frans;;
DE COULANGES, M.;;
DE COUSSEMAEKER-VAN ROBAIS, Solange;;
DE COUSSEMAKER, Edmond;;
DE CRAECKER, Quinten;;
DE CROES, Henri-Jacques;;
DE CURTIS, Ernesto;;
DE DECKER, George;;
DE DEKEN, P.;;
DE DULICZ, Michaelis Buliowski;;
DE FALLA, Manuel;;
DE FAYE JOZIN, Fred;;
DE FESCH, Willem;;
DE FIENNES, Henri;;
DE FLOTOW, F.;;
DE FORGE, A;;
DE FOSSA, Franáois;;
DE GARAUDE, Alexis;;
DE GEEST, Edward;;
DE GEYNST, Joseph;;
DE GEYTER, Julius;;
DE GLIMES, Jules;;
DE GOMEZ, Manuel;;
DE GRAMMONT, Mme;;
DE GRANDIS, Renato;;
DE GRAVE, Marianne;;
DE GREEF, Arthur;;
DE GREEF, Ben;;
DE GREEF, Peter;;
DE GREEVE, Jos;;
de GRIMAREST;;
DE GROOT, Jules;;???
DE GROOTE, Jules;;???
DE GROOTE, Pascale;;
DE GUCHTENEERE, Jeanne;;
DE GUIDE, Richard;;
DE HAAS, Fons;;
DE HAEN, Frits;;
DE HEN, Fernand-J.;;
DE HERDT, RenÇ;;
DE HERDT, Tiny;;
DE HOLLANDER, Albert;;
DE HOUWER, Jan-Baptist;;
DE HOVRE, H. F.;;
DE JONG, Marinus;;
DE JONG-STOLLE, C.;;
DE JONGHE, Marcel;;
De KEPPER, Miek;DE KEPPER, Miek;
DE KERS, Robert;;
DE KESEL, K.;;
DE KEYSER, Ignace;;
De kleine compagnie;;
DE KLERK, Jozef;;
DE KOCK, Paul;;
DE KONTSKI, Antoine;;
DE KOSTER, Charles;;
DE LA BARRE, Michel;;
DE LA BASSEE, Adam;;
DE LA MOTTE, Diether;;
DE LA RIVI‘RE, ThÇo A.;;
DE LA SALETTE, P. J.;;
DE LA TORRE, Maria;;
DE LAET, Armand;;
DE LAMOTTE, Ferdinand;;
DE LARA, Isidore;;
DE LASSUS, Roland;;
DE LATIN, Willem;;
DE LEEUW, Ton;;
DE LENTACKER, An;;
DE LESCLUZE, C.;;
DE LETAMENDI, JosÇ;;
DE LEUR, Joop;;
DE LEUVEN;;
DE LIONCOURT, Guy;;
DE LIVRY, Ch;;
DE LUCA, Severo;;
DE LUSSE, Charles;;
DE MAEGHT, Jos.;;
DE MAET, Bernard;;
DE MAEYER, Jan;;
DE MAEYER, RenÇ;;
DE MALEINGRAU, Philippe;;
DE MALEINGREAU, Paul;;
DE MANET-HAINE;;
DE MEESTER, Louis;;
DE MEGLIO, Vincenzo;;
DE MERLIER, Louis;;
DE METTERNICH, Prince Richard;;
DE MEY, Barbara;;
DE MEYER, Filip;;
DE MEYER, G. H.;;
DE MEYER, Gust;;
DE MEYER, Willem;;
DE MICHELIS, Vincenzo;;
DE MIDDELEER, J.;;
DE MIDDELEER, Jean;;
DE MOEY, GÇry;;
DE MOL, Willem;;
DE MONTE, Philippe;;
DE MONTêCLAIR, Michel Pignolet;;
DE MONTEPIN, X.;;
DE MONTREUIL, Paul;;
DE MUNEK, Ernest;;
DE MUSSET, Alfred;;
De Nederlandse Bachvereniging;;
DE NEF, Dirk;;
DE NEF, Jean;;
DE NYS, Carl;;
DE PAUW, DÇsirÇ;;
DE PIERPONT, Marie;;
DE PILLECYN, Jurgen;;
DE PRAETERE, Geert;;
DE PRINS, Frans;;
DE PUTTER, Renaud;;
DE PUY;;
DE PUYDT, Oscar;;
DE RAEDT, Paul;;
DE RAES, Christiaan;;
DE REGGE, Ernest;;
DE REZENDE, Pereira;;
DE RIDDER, C.;DE RIDDER, Constant;
DE RIDDER, Constant;;
DE RIDDER, Elke;;
DE RIDDER, Paul;;
DE ROECK, A.;;
DE ROECK, Jef;;
DE ROOSMALEN. A;;
DE SAEDELEER, Etienne;;
DE SAFFEL, Joris;;
DE SCHLOEZER, Boris;;
DE SCHRIJVER, Karel;;
DE SCHRIJVER, S.;;
DE SEVERAC, D.;;
DE SILVA JAYASURIYA, Shihan;;
DE SMEDT, Kristin;;
DE SMET, LÇon;;
DE SMET, Raoul;;
DE SMET, Robert;;
DE SMIJDER, Pierre;;???
DE SNIJDER, Pierre;;???
DE SOUTTER, Ray.;;
DE SUTTER, Ignace;;
DE SUTTER, Jules-Toussaint;;
DE SWERT, Jules;;
DE SWERTS, Gerard;;
DE TAEYE, Alex;TAEYE, Alexandre de;
DE TAEYE, Alexandre-Robert;TAEYE, Alexandre de;
DE TAYE, Alex.;TAEYE, Alexandre de;
DE TI‘RE, Nestor;;
DE VERE-SAPINO, ClÇmentine;;
DE VIEUXBOIS, B.;;
DE VISSCHER, Jacques;;
DE VOCHT, Lodewijk;;
DE VOGELAERE, Victor;;
DE VOLDER, Piet;;
DE VOS, Jef;;
DE VOS, Lod.;;
DE VRIES, Jeanne;;
DE VULDER, Patrick;;
DE VUYST, Julien;;
DE W.;;
DE WACHTER, Laura;;
DE WAELE, Michele;;
DE WAILLY, G.;;
DE WEERDT, Marie Anne;;
DE WERPE, O.;;
DE WEVER, Franz;;
DE WEVER, Johan;;
DE WIN, Fernand;;
DE WINTER, Jef;;
DE WOLF, Hans;;
DE WOLF, J. E.;;
DE WOLF, J.E.;DE WOLF, J. E.;
DE WULF, Charles;;
DE ZUTTER, Jan;;
DEAN, Brett;;
DEAN, Elton;;
DEANE;;
DEANE, Christophe;;
DEANE, Raymond;;
DEBAKKER, Gretel;;
DEBAR, C.-C.;;
DEBELDER, Goedele;;
DEBELDER, Staf;;
DEBES, Louis Helmut;;
DEBLANC, Christian;;
DEBOIS, Jean-Marie;;
DEBRA, Michelle;;
DEBRAUX, Joseph;;
DEBRAUX, P. êmile;;
DEBUSSY, Claude;;
DECADT, Jan;;
DECAE, Philippe;;
DECAN, Rik;;
DECKER, Henri;;
DECKERS, Goele;;
DECKERS, Marc;;
DECLERCQ, L.-V.;;???
DECLERCQ, L.V.;;???
DECLERQ, Alexander;;
DECLEVE, Jules;;
DECLOEDT, E.;;
DECOCK, A.;;
DECOMBES, Achille;;
DECOURCELLE;;
DECOURT, AurÇlie;;
DECOUST, Michel;;
DECRAENE, Julien;;
DECREUX, Jean-Jacques;;
DEDLER, Rochus;;
DEE, Lenny;;
DEER, Joe;;
DEFAYE, Jean-Michel;;
DEFAYS, Beatrice;;
DEFES, L.;DEFFES, Louis;
DEFFES, L.;DEFFES, Louis;
DEFFES, Louis;;
DEFOORT, Antoon;;
DEFOORT, Kris;;
DEFOORT, Marcel;;
DEFORCE, Arne;;
DEFOSSE, Henry;;
DEFOSSEZ, RenÇ;;
DEFREYNE, Gerrit;;
DEFRISE, Sarah;;
DEGEY, Maurice;;
DEGEYTER, Pierre;;
DEGLI ANTONII, Giovanni Battista;;
DEGLI ANTONII, Pietro;;
DEGREZ, F.;;
DEGREZ, Jos.;DEGREZ, Joseph;
DEGREZ, Joseph;;
DEGUELLE, Yves;;
DEHANT, Jean-Loup;;
DEHANT, V.;;
DEHERTOG, Kristan;;
DEHING VERBOUWE, Annie;;
DEHMEL, Willy;;
DEHOUX, Reinhilde;;
DEICKE, Joachim;;
DEIGE, Egi;;
DEITERS, H.;DEITERS, Hermann;
DEITERS, Hermann;;
DEJONCKE, ThÇo;DEJONCKER, ThÇodore;
DEJONCKER, ThÇo;DEJONCKER, ThÇodore;
DEL FRA, Luca;;
DEL MAR, Norman;;
DEL PUEYO, Eduardo;;
DELABARRE, A.;;
DELABRE, L. G.;;
DELACRE, Jules;;
DELAERE, Marc;;???
DELAERE, Mark;;???
DELAERE, Mike;;
DELAFAILLE, Jozef;;
DELAFOSSE, LÇon;;
DELAGE, Maurice;;
DELAHAUT, J.;;
DELAHAUT, Jean;;
DELAHAUT, Jo;;
DELAHAYE, Michel;;
DELAMARCHE, Claire;;
DELAMONT, Gordon;;
DELANCEY, Charles;;
DELANGE, Herman-Franáois;;
DELANGLE, Claude;;
DELANNOY, Marcel;;
DELAPORTE, Michel;;
DELµS, JosÇ Luis de;;
DELAUNAY, Charles;;
DELAUNAY, Elias;;
DELAUNAY, RenÇ;;
DELAVIGNE, Casimir;;
DELBARRE, Edg.;;
DELCROIX, LÇon;;
DELDEN, Lex van;;
DELDEVEZ, E.M.E.;;
DELêCLUSE, Jacques;;
DELEERSNIJDER, Marie Claire;;
DELEFORGE, Maurice;;
DELERUE, Georges;;
DELERUYELLE, Thierry;;
DELEU, Frank;;
DELEUSE, Isabelle;;
DELEUZE, Jean-Pierre;;
DELEZENNE;;
DELFORGE, Paul;;
DELFOSSE ALEXAND'R, Hector;;???
DELFOSSE, Hector;;
DELGADA, Juan;;
DELGADILLO, Luis;;
DELGAUDINE, M.;;
DELHASSE, FÇlix;;
DELHAXHE, Jules;;
DELHAYE, Louis;;
DELIBES, LÇo;;
DELIEGE, CÇlestin;;
DELI‘GE, Iräne;;
DELIEN, Walter;;
DELIERE, Jules;;
DELIN, Emiel;;
DELIO, Thomas;;
DELISLE, Henry;;
DELIUS, FrÇdÇric;DELIUS, Frederick;
DELIUS, Frederick;;
DELIUS, Nikolaus;;
DELL'ACQUA, E.;DELL'ACQUA, Eva;
DELL'ACQUA, Eva;;
DELLA CIAJA, Azzolino Bernardino;;
DELLA CROCE, Luigi;;
DELLA CROCE, Vittorio;;
DELLA SELVA, Pino;;
DELLA VALLE, C.;;
DELLA VALLE, Pietro;;
DELLABORRA, Mariateresa;;
DELMAS, C.;;
DELMAS, M;DELMAS, Marc;
DELMAS, M.;DELMAS, Marc;
DELMAS, Marc;;
DELMET, Paul;;
DELMON, AndrÇ;;
DELMOTTE, H.;;
DELOBEL, Jean;;
DELOOF, Gus;;
DELORME, Henri;;
DELPECH, Franáois SÇraphin;;
DELPLACE, StÇphane;;
DELPRAT, Charles;;
DELSAERDT, Pierre;;
DELSARTE, F.;;
DELSAUX, Ch.;;
DELTA, Victor;;
DELTOUR, Emile;;
DELUCIA, Dennis;;
DELUME, Caroline;;
DELUNE, Louis;;
DELVAUX, Albert;;
DELVINCOURT, Claude;;
DELVOYE, Jean;;
DELWAIDE, A.;;
DEMACHI, Giuseppe;;
DEMAELE, Ch.;;
DEMA”LE, Jules;;
DEMANET, Ch.;;
DEMANGE, Eric;;
DEMANTIUS, Christoph;;
DEMANY, Jack;;
DEMARET, RenÇ;;
